Getting declarations... 5222 found
(caching disabled)
Checking: instDecidableEqSum.decEq.match_1... ok
Checking: instDecidableEqSum.decEq._proof_1... ok
Checking: instDecidableEqSum.decEq._proof_3... ok
Checking: instDecidableEqSum.decEq._proof_4... ok
Checking: instDecidableEqSum.decEq._proof_5... ok
Checking: instDecidableEqSum.decEq._proof_2... ok
Checking: instDecidableEqSum.decEq._proof_6... ok
Checking: instDecidableEqSum.decEq... ok
Checking: instDecidableEqSum... ok
Checking: _private.Init.Prelude.0.Lean.withRef?.match_1... ok
Checking: Lean.withRef?... ok
Checking: Lean.Grind.Config.ac... ok
Checking: Lean.Parser.Tactic.Grind.grind_filterGen≥_... ok
Checking: ByteArray.mk.sizeOf_spec... ok
Checking: AndThen.recOn... ok
Checking: HasSubset.ctorIdx... ok
Checking: CoeOut.recOn... ok
Checking: Nat.instAssociativeHMul... ok
Checking: Lean.Parser.checkSimp... ok
Checking: Nat.lt_pred_of_succ_lt... ok
Checking: term_>=_... ok
Checking: Lean.Parser.Tactic.tacticLetI__... ok
Checking: Lean.Syntax.ident.injEq... ok
Checking: instCoeOutOfCoeSort... ok
Checking: Lean.Parser.Tactic.substEqs... ok
Checking: Neg.ctorIdx... ok
Checking: term_<|>_... ok
Checking: Lean.Parser.Tactic.tacticLet__... ok
Checking: Sum.inr.injEq... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.pow_le_pow_left.match_1_1... ok
Checking: Nat.pow_le_pow_left... ok
Checking: and_congr_left_iff... ok
Checking: Nat.succ_ne_succ_iff... ok
Checking: not_of_not_imp... ok
Checking: Lean.Grind.CutsatConfig.ctorIdx... ok
Checking: SDiff.sdiff... ok
Checking: Lean.Meta.Simp.Config.implicitDefEqProofs... ok
Checking: LawfulSingleton.casesOn... ok
Checking: Nat.pred_eq_sub_one... ok
Checking: Lean.Meta.Occurrences.recOn... ok
Checking: term_≠_... ok
Checking: term_/\_... ok
Checking: Or.recOn... ok
Checking: instCoeHTCT... ok
Checking: Trans.trans... ok
Checking: MProd.mk.injEq... ok
Checking: Lean.nameLitKind... ok
Checking: Lean.Parser.Tactic.bvDecideMacro... ok
Checking: Lean.Name.num.sizeOf_spec... ok
Checking: Sub.ctorIdx... ok
Checking: HSub.noConfusion... ok
Checking: HSub.mk.noConfusion... ok
Checking: Decidable.of_not_not... ok
Checking: String.Pos.Raw.recOn... ok
Checking: DoResultPRBC.break.injEq... ok
Checking: Min.ctorIdx... ok
Checking: Sum.inl.elim... ok
Checking: Fin.decLt... ok
Checking: ne_false_of_self... ok
Checking: PSigma.ctorIdx... ok
Checking: Nat.one_mod_eq_zero_iff._simp_1... ok
Checking: Nat.zero_eq_one_mod_iff... ok
Checking: HomogeneousPow.recOn... ok
Checking: Nat.div.go.eq_def... ok
Checking: PLift.up.inj... ok
Checking: DecidablePred... ok
Checking: Lean.Parser.Tactic.tacticSimp_all?!_... ok
Checking: instInhabitedRaw_1... ok
Checking: Lean.Parser.Tactic.left... ok
Checking: Lean.Grind.Config.lia... ok
Checking: _private.Init.Core.0.instSubsingletonProd.match_1... ok
Checking: instSubsingletonProd... ok
Checking: Lean.Parser.Tactic.Grind.grind_filter_... ok
Checking: PULift.up_down... ok
Checking: HXor.noConfusion... ok
Checking: _private.Init.Prelude.0.Lean.Syntax.matchesLit.match_1... ok
Checking: Lean.Syntax.matchesLit... ok
Checking: PULift.up.inj... ok
Checking: PLift.recOn... ok
Checking: Fin.mk.congr_simp... ok
Checking: SeqLeft.mk.noConfusion... ok
Checking: neZero_zero_iff_false._simp_1... ok
Checking: Nat.sub_mod_add_mod_cancel... ok
Checking: DecidableLE... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.pow_left_inj.match_1_1... ok
Checking: Nat.ne_of_lt'... ok
Checking: Nat.pow_left_inj... ok
Checking: Lean.Meta.Simp.Config.iota... ok
Checking: Functor.recOn... ok
Checking: PProd.recOn... ok
Checking: Lean.Parser.Syntax.subPrec... ok
Checking: Bool.false.sizeOf_spec... ok
Checking: Membership.recOn... ok
Checking: Nat.instCommutativeHAdd... ok
Checking: Nat.lt_add_of_pos_left... ok
Checking: true_iff_false... ok
Checking: Lean.Parser.Tactic.letToHave... ok
Checking: Task.pure.inj... ok
Checking: Lean.Parser.Tactic.config... ok
Checking: Pow.ctorIdx... ok
Checking: AndOp.mk.noConfusion... ok
Checking: Option.getD... ok
Checking: HAndThen.ctorIdx... ok
Checking: Lean.Parser.discrTreeKeyCmd... ok
Checking: PULift.up.injEq... ok
Checking: ReflBEq.casesOn... ok
Checking: One.ctorIdx... ok
Checking: Lean.Meta.Simp.Config.memoize... ok
Checking: Lean.Parser.Tactic.Grind.grind_filter.quot... ok
Checking: Lean.ParserDescr.const.noConfusion... ok
Checking: Lean.TSyntax.mk.noConfusion... ok
Checking: Setoid.recOn... ok
Checking: Nat.eq_zero_of_add_eq_zero_left... ok
Checking: Inhabited.recOn... ok
Checking: Nat.divExact_eq_div... ok
Checking: Array.mkArray7... ok
Checking: Bool.not_eq_false... ok
Checking: Lean.Parser.Tactic.constructor... ok
Checking: Fin.castAdd... ok
Checking: CoeHTCT.ctorIdx... ok
Checking: eq_iff_true_of_subsingleton... ok
Checking: _private.Init.WF.0.PSigma.lexNdepWf.match_1_1... ok
Checking: PSigma.lexNdepWf... ok
Checking: cond_true... ok
Checking: Lean.Macro.Methods._sizeOf_1... ok
Checking: Lean.Macro.Methods._sizeOf_inst... ok
Checking: Lean.Macro.Methods.mk.sizeOf_spec... ok
Checking: Nat.sub_mul... ok
Checking: ForIn.ctorIdx... ok
Checking: tacticDecreasing_with_... ok
Checking: HPow.mk.noConfusion... ok
Checking: Lean.Name.mkStr6... ok
Checking: Lean.Parser.Category.grind_ref... ok
Checking: Nat.le_lt_asymm... ok
Checking: Lean.Syntax.matchesNull... ok
Checking: Fin.decLe... ok
Checking: HShiftRight.noConfusionType... ok
Checking: HShiftRight.noConfusion... ok
Checking: have_body_congr_dep'... ok
Checking: DoResultBC.continue.sizeOf_spec... ok
Checking: true_ne_false... ok
Checking: Prod.lexLt_def... ok
Checking: Std.instCommutativeAnd... ok
Checking: termDepIfThenElse... ok
Checking: Thunk.pure... ok
Checking: Nat.add_one_lt_add_one_iff... ok
Checking: ULift.ctorIdx... ok
Checking: Lean.instCoeSyntaxTSyntaxConsSyntaxNodeKindMkStr1Nil... ok
Checking: Lean.Syntax.ident.inj... ok
Checking: instDecidableEqEmpty... ok
Checking: Lean.Parser.Tactic.Grind.grind_filter_||_... ok
Checking: HSMul.recOn... ok
Checking: prioLow... ok
Checking: Nat.lt.step... ok
Checking: cond_false... ok
Checking: Nat.lt_add_one_of_lt... ok
Checking: MProd.recOn... ok
Checking: Except.error.elim... ok
Checking: Lean.Parser.Category.rawStx... ok
Checking: Std.Associative.assoc... ok
Checking: Lean.Meta.ExtractLetsConfig.ctorIdx... ok
Checking: PLift.up_down... ok
Checking: Applicative.ctorIdx... ok
Checking: Nat.beq.eq_3... ok
Checking: have_body_congr'... ok
Checking: Nat.lt_add_left... ok
Checking: Lean.Grind.NoopConfig.toConfig... ok
Checking: Fin.pred._proof_1... ok
Checking: Fin.pred._proof_2... ok
Checking: Fin.pred... TIMEOUT
Checking: Nat.eq_or_lt_of_not_lt... ok
Checking: Lean.defaultMaxRecDepth... ok
Checking: Sigma.mk.inj... ok
Checking: UInt64._sizeOf_1... ok
Checking: UInt64._sizeOf_inst... ok
Checking: UInt64.ofBitVec.sizeOf_spec... ok
Checking: _private.Init.Core.0.Bool.of_not_eq_true.match_1_1... ok
Checking: Bool.of_not_eq_true... ok
Checking: beq_false_of_ne... ok
Checking: Std.Asymm.casesOn... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.sub_lt_sub_right.match_1_1... ok
Checking: Nat.sub_lt_sub_right... ok
Checking: false_of_true_iff_false... ok
Checking: Lean.ParserDescr.nodeWithAntiquot.sizeOf_spec... ok
Checking: Nat.sub_eq... ok
Checking: Lean.Parser.Tactic.tacticLet'__... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.sub_one_ne_self.match_1_1... ok
Checking: Nat.sub_one_ne_self... ok
Checking: Lean.Meta.TransparencyMode.default.sizeOf_spec... ok
Checking: MonadExcept.instOrElse... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.exists_eq_add_one_of_ne_zero.match_1_1... ok
Checking: Nat.exists_eq_add_one_of_ne_zero... ok
Checking: instInhabitedProd... ok
Checking: Nat.succ_le_iff... ok
Checking: PLift._sizeOf_1... ok
Checking: PLift._sizeOf_inst... ok
Checking: PLift.up.sizeOf_spec... ok
Checking: MonadEval.mk.noConfusion... ok
Checking: Lean.NameGenerator.ctorIdx... ok
Checking: Nat.one_lt_two... ok
Checking: PEmpty.recOn... ok
Checking: not_and_self... ok
Checking: HOrElse.hOrElse... ok
Checking: instDecidableEqRaw.match_1... ok
Checking: instDecidableEqRaw._proof_1... ok
Checking: instDecidableEqRaw._proof_2... ok
Checking: instDecidableEqRaw... ok
Checking: HXor.mk.noConfusion... ok
Checking: eq_iff_iff... ok
Checking: HasEquiv.mk.noConfusion... ok
Checking: Lean.SourceInfo.synthetic.noConfusion... ok
Checking: EStateM.Result.error.elim... ok
Checking: false_of_true_eq_false... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.eq_zero_or_eq_sub_one_add_one.match_1_1... ok
Checking: Nat.eq_zero_or_eq_sub_one_add_one... ok
Checking: Fin.castSucc... ok
Checking: term-_... ok
Checking: Lean.Parser.Tactic.tacticHave__... ok
Checking: Std.LawfulLeftIdentity.recOn... ok
Checking: EStateM.run'... ok
Checking: HomogeneousPow.ctorIdx... ok
Checking: decPropToBool... ok
Checking: Singleton.noConfusionType... ok
Checking: Singleton.noConfusion... ok
Checking: Std.Refl.casesOn... ok
Checking: Lean.Parser.Tactic.mhaveMacro... ok
Checking: UInt16.ofBitVec.inj... ok
Checking: String.Pos.Raw.mk.inj... ok
Checking: Lean.Grind.Config.splitImp... ok
Checking: ByteArray.IsValidUTF8.casesOn... ok
Checking: Lean.ParserDescr.brecOn.eq... ok
Checking: Substring.Raw.ctorIdx... ok
Checking: Lean.MacroScopesView.recOn... ok
Checking: EStateM.instInhabitedResult... ok
Checking: instDecidableEqUSize... ok
Checking: Prod.RProdSubLex... ok
Checking: Lean.Meta.Simp.Config.catchRuntime... ok
Checking: have_congr'... ok
Checking: Decidable.isTrue.sizeOf_spec... ok
Checking: Lean.Parser.Tactic.delta... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.pred_lt_self.match_1_1... ok
Checking: Nat.pred_lt_self... ok
Checking: false_implies... ok
Checking: MonadWithReader.ctorIdx... ok
Checking: instInhabitedUInt32._proof_1... ok
Checking: instInhabitedUInt32... ok
Checking: instInhabitedULift... ok
Checking: EStateM.Result._sizeOf_1... ok
Checking: EStateM.Result._sizeOf_inst... ok
Checking: EStateM.Result.error.sizeOf_spec... ok
Checking: BitVec.ofFin.sizeOf_spec... ok
Checking: Nat.two_pow_pos... ok
Checking: gt_iff_lt... ok
Checking: Lean.Grind.Config.inj... ok
Checking: instDecidableEqUInt64... ok
Checking: PProd.mk.injEq... ok
Checking: Lean.Meta.Simp.Config.maxSteps... ok
Checking: Lean.Syntax.node7... ok
Checking: Lean.Meta.DSimp.Config.eta... ok
Checking: Lean.Parser.Tactic.Grind.grind.quot... ok
Checking: Lean.Macro.resolveNamespace... ok
Checking: HAdd.recOn... ok
Checking: instCoeHTCOfCoeHeadOfCoeOTC... ok
Checking: Inv.ctorIdx... ok
Checking: term_≥_... ok
Checking: CoeOTC.recOn... ok
Checking: Lean.MonadRef.ctorIdx... ok
Checking: Lean.setLibrarySuggestionsCmd... ok
Checking: Lean.Grind.Config.matchEqs... ok
Checking: Lean.Parser.Tactic.mvcgenMacro... ok
Checking: Nat.add_mod_left... ok
Checking: Lean.Parser.Tactic.Grind.grind_filterGen=_... ok
Checking: Lean.Grind.Config.lookahead... ok
Checking: UInt64.toBitVec... ok
Checking: _private.Init.Core.0.Subtype.eq.match_1_1... ok
Checking: Subtype.eq... ok
Checking: Nat.lt_one_iff... ok
Checking: Max.mk.noConfusion... ok
Checking: Std.Asymm.recOn... ok
Checking: Lean.Parser.Tactic.massumptionMacro... ok
Checking: UInt32._sizeOf_1... ok
Checking: UInt32._sizeOf_inst... ok
Checking: Char._sizeOf_1... ok
Checking: Char._sizeOf_inst... ok
Checking: Char.mk.sizeOf_spec... ok
Checking: Lean.Meta.instBEqTransparencyMode... ok
Checking: _private.Init.Core.0.Bool.of_not_eq_false.match_1_1... ok
Checking: Bool.of_not_eq_false... ok
Checking: Fin.coe_neg... TIMEOUT
Checking: Fin.succ... ok
Checking: HAnd.ctorIdx... ok
Checking: Lean.Meta.LiftLetsConfig.mk.inj... ok
Checking: Lean.Parser.Tactic.right... ok
Checking: Lean.Meta.Occurrences.pos.injEq... ok
Checking: Prod.eta... ok
Checking: USize.ofBitVec.inj... ok
Checking: Iff.casesOn... ok
Checking: term_∨_... ok
Checking: Lean.Meta.Simp.Config.failIfUnchanged... ok
Checking: Lean.Meta.Simp.Config.dsimp... ok
Checking: Lean.Internal.liftCoeM... ok
Checking: ULift.down_up... ok
Checking: MonadExceptOf.mk.noConfusion... ok
Checking: Nat.add_one_ne_add_one_iff... ok
Checking: Lean.Parser.Tactic.Grind.anyGoals... ok
Checking: ULift._sizeOf_1... ok
Checking: ULift._sizeOf_inst... ok
Checking: ULift.up.sizeOf_spec... ok
Checking: HShiftRight.mk.noConfusion... ok
Checking: Fin.xor._proof_1... ok
Checking: Fin.xor... ok
Checking: Fin.instXorOp... ok
Checking: Lean.Parser.Tactic.showTermElab... ok
Checking: beq_self_eq_true'... ok
Checking: Lean.ParserDescr.symbol.noConfusion... ok
Checking: WellFoundedRelation.mk.noConfusion... ok
Checking: term_⊇_... ok
Checking: Lean.Parser.Tactic.DecideConfig.native... ok
Checking: Inv.inv... ok
Checking: List.recOn... ok
Checking: Exists.recOn... ok
Checking: term_<<<_... ok
Checking: Lean.Meta.ExtractLetsConfig.merge... ok
Checking: Function.const_apply... ok
Checking: Nat.mul_sub... ok
Checking: Iff.elim... ok
Checking: List.lengthTRAux.match_1... ok
Checking: List.lengthTRAux... ok
Checking: List.lengthTR... ok
Checking: PSum.nonemptyRight... ok
Checking: Nat.pred_zero... ok
Checking: Bool.true.elim... ok
Checking: Lean.Parser.Tactic.Grind.casesNext... ok
Checking: Nat.lt_of_le_pred... ok
Checking: Lean.Meta.Occurrences.all.sizeOf_spec... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.pred_lt_pred.match_1_1... ok
Checking: Nat.pred_lt_pred... ok
Checking: Lean.Parser.checkTactic... ok
Checking: boolIfThenElse... ok
Checking: true_iff... ok
Checking: Nat.sub_add_eq... ok
Checking: Nat.sub_one_sub_lt_of_lt... ok
Checking: Lean.Meta.ExtractLetsConfig.onlyGivenNames... ok
Checking: Lean.Parser.Tactic.Grind.grind_filterGen!=_... ok
Checking: Lean.Parser.Tactic.mcasesMacro... ok
Checking: Decidable.isTrue.noConfusion... ok
Checking: Lean.Grind.Config.ext... ok
Checking: PNonScalar._sizeOf_1... ok
Checking: PNonScalar._sizeOf_inst... ok
Checking: PNonScalar.mk.sizeOf_spec... ok
Checking: NonScalar._sizeOf_1... ok
Checking: NonScalar._sizeOf_inst... ok
Checking: NonScalar.mk.sizeOf_spec... ok
Checking: instTransEq... ok
Checking: Lean.Parser.Tactic.rewriteSeq... ok
Checking: Lean.Meta.DSimp.Config.decide... ok
Checking: Lean.Macro.Context.recOn... ok
Checking: Lean.ParserDescr.cat.noConfusion... ok
Checking: Lean.TSyntax._sizeOf_1... ok
Checking: Lean.TSyntax._sizeOf_inst... ok
Checking: Lean.TSyntax.mk.sizeOf_spec... ok
Checking: Lean.Parser.Tactic.Grind.showTerm... ok
Checking: Nat.not_ge_eq... ok
Checking: Std.LeftIdentity.recOn... ok
Checking: Lean.instMonadQuotationOfMonadFunctorOfMonadLift... ok
Checking: Lean.Grind.Config.trace... ok
Checking: WellFounded.transGen... ok
Checking: NeZero.recOn... ok
Checking: Function.true_comp... ok
Checking: not_false_iff... ok
Checking: UInt16.recOn... ok
Checking: Lean.Parser.Tactic.Grind.showAsserted... ok
Checking: Lean.Syntax.matchesIdent... ok
Checking: NonScalar.val... ok
Checking: Nat.shiftRight_le... ok
Checking: Lean.Meta.ExtractLetsConfig.lift... ok
Checking: ForInStep.yield.elim... ok
Checking: Lean.Parser.Tactic.Grind.exposeNames... ok
Checking: precLead... ok
Checking: Nat.le.recOn... ok
Checking: instCoeTCOfCoe... ok
Checking: Monad.recOn... ok
Checking: let_val_congr... ok
Checking: Except.error.sizeOf_spec... ok
Checking: instTransIff... ok
Checking: Prod.rprod._proof_1... ok
Checking: Prod.rprod... ok
Checking: Quotient.inductionOn₃... ok
Checking: PSum.inr.sizeOf_spec... ok
Checking: Substring.Raw.recOn... ok
Checking: Nat.mul_mod_left... ok
Checking: Option.some.elim... ok
Checking: Fin.val_le_of_ge... ok
Checking: Lean.Parser.Tactic.Grind.grind_<;>_... ok
Checking: Singleton.mk.noConfusion... ok
Checking: LE.recOn... ok
Checking: WellFounded.casesOn... ok
Checking: Lean.Parser.Tactic.DecideConfig.mk.noConfusion... ok
Checking: Lean.Parser.Tactic.traceState... ok
Checking: ite_cond_congr... ok
Checking: Lean.Parser.Tactic.DecideConfig.kernel... ok
Checking: instCoeT... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.pred_le_iff_le_succ.match_1_1... ok
Checking: Nat.pred_le_iff_le_succ... ok
Checking: not_iff_self... ok
Checking: Lean.Parser.Tactic.rotateLeft... ok
Checking: Lean.Meta.ExtractLetsConfig.types... ok
Checking: WellFoundedRelation.ctorIdx... ok
Checking: termMax_prec... ok
Checking: Array.ctorIdx... ok
Checking: Subtype.eta... ok
Checking: AndThen.mk.noConfusion... ok
Checking: Lean.Parser.Tactic.grind... ok
Checking: Lean.Parser.Tactic.acNf0... ok
Checking: Lean.Module.mk.injEq... ok
Checking: Lean.Parser.Tactic.mclearMacro... ok
Checking: Lean.Module.recOn... ok
Checking: Std.LawfulIdentity.toLawfulRightIdentity... ok
Checking: instSMulOfMul... ok
Checking: Lean.instCoeOutTSyntaxSyntax... ok
Checking: PNonScalar.recOn... ok
Checking: term_•_... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.le_zero.match_1_1... ok
Checking: Nat.le_zero... ok
Checking: Not.imp... ok
Checking: Sigma.mk.injEq... ok
Checking: Append.mk.noConfusion... ok
Checking: Nat.add_one_pos... ok
Checking: Option.some.injEq... ok
Checking: DoResultBC.continue.elim... ok
Checking: EStateM.Result.ok.sizeOf_spec... ok
Checking: instLTUInt32... ok
Checking: eq_true_of_decide... ok
Checking: UInt32.ofBitVec.sizeOf_spec... ok
Checking: ShiftRight.mk.noConfusion... ok
Checking: Lean.Parser.Tactic.tacIfThenElse... ok
Checking: Unit.sizeOf... FAIL
Checking: Monad.mk.noConfusion... ok
Checking: Nat.le_succ_of_pred_le... ok
Checking: Lean.Parser.Tactic.tacticInfer_instance... ok
Checking: Std.Commutative.casesOn... ok
Checking: Lean.Parser.Tactic.Grind.done... ok
Checking: Quotient.ind₂... ok
Checking: Lean.Parser.Tactic.applyAssumption... ok
Checking: Lean.Syntax.Preresolved.recOn... ok
Checking: Lean.Parser.Tactic.classical... ok
Checking: instInhabitedMProd... ok
Checking: stx_<|>_... ok
Checking: imp_iff_not... ok
Checking: binderNameHint.eq_1... ok
Checking: CoeT.recOn... ok
Checking: dite_true... ok
Checking: Nat.lt.base... ok
Checking: have_val_congr'... ok
Checking: nsmulRec... ok
Checking: Nat.instTransLt... ok
Checking: _private.Init.Data.Nat.Bitwise.Basic.0.Nat.shiftLeft_eq.match_1_1... ok
Checking: Nat.shiftLeft_eq... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.or_exists_add_one.match_1_1... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.or_exists_add_one.match_1_5... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.or_exists_add_one.match_1_3... ok
Checking: Nat.or_exists_add_one... ok
Checking: HShiftLeft.recOn... ok
Checking: term_*_... ok
Checking: Nat.instAntisymmNotLt... ok
Checking: PSigma.RevLex.recOn... ok
Checking: Nat.zero_lt_two... ok
Checking: lt_of_eq_of_lt... ok
Checking: HSMul.mk.noConfusion... ok
Checking: let_congr... ok
Checking: ite_true... ok
Checking: instInhabitedForInStep... ok
Checking: Lean.Meta.Simp.NormCastConfig._sizeOf_1... ok
Checking: Lean.Meta.Simp.NormCastConfig._sizeOf_inst... ok
Checking: Lean.Meta.Simp.NormCastConfig.mk.sizeOf_spec... ok
Checking: Lean.Meta.Simp.Config.etaStruct... ok
Checking: Lean.Meta.Simp.Config.mk.injEq... ok
Checking: Lean.Parser.Tactic.injection... ok
Checking: Lean.Parser.Tactic.Grind.grind·._... ok
Checking: Fin.natAdd._proof_1... ok
Checking: Fin.natAdd... ok
Checking: Inhabited.mk.noConfusion... ok
Checking: MonadFunctorT.recOn... ok
Checking: DoResultPR.return.sizeOf_spec... ok
Checking: DoResultPRBC.recOn... ok
Checking: List.set... ok
Checking: Pow.recOn... ok
Checking: Lean.Parser.Tactic.mexfalsoMacro... ok
Checking: Lean.Name.num.injEq... ok
Checking: Lean.Meta.ExtractLetsConfig.implicits... ok
Checking: Nat.lt_sub_of_add_lt... ok
Checking: Add.ctorIdx... ok
Checking: Lean.Meta.EtaStructMode.none.elim... ok
Checking: PProd.fst... ok
Checking: prio(_)... ok
Checking: Bool.false_and... ok
Checking: Nat.le_step... ok
Checking: Lean.Parser.Tactic.clear... ok
Checking: XorOp.ctorIdx... ok
Checking: Lean.Parser.commandUnseal__... ok
Checking: Lean.Grind.Config.abstractProof... ok
Checking: Std.IdempotentOp.casesOn... ok
Checking: Lean.Parser.Tactic.cutsat... ok
Checking: Std.Antisymm.recOn... ok
Checking: tacticGet_elem_tactic_extensible... ok
Checking: Hashable.mk.noConfusion... ok
Checking: false_ne_true... ok
Checking: DoResultSBC.pureReturn.inj... ok
Checking: ReaderT.adapt... ok
Checking: instHashableSubtype... ok
Checking: MProd.snd... ok
Checking: Lean.Module.mk.inj... ok
