Getting declarations... 7175 found
(caching disabled)
Checking: _private.Init.Data.Nat.Basic.0.Nat.succ_pred_eq_of_ne_zero.match_1_1... ok
Checking: Nat.succ_pred_eq_of_ne_zero... ok
Checking: BitVec.ofNat.eq_1... ok
Checking: Fin.instShiftRight... ok
Checking: Fin.instShiftLeft... ok
Checking: PSigma.lexNdep... ok
Checking: Std.instInhabitedFormat.default... ok
Checking: List.length.eq_2... ok
Checking: Nat.mul_le_mul_right_iff... ok
Checking: Nat.lt_add_one_iff_lt_or_eq... ok
Checking: outOfBounds_eq_default... ok
Checking: PProd._sizeOf_1... ok
Checking: PProd._sizeOf_inst... ok
Checking: PProd.mk.sizeOf_spec... ok
Checking: OrElse.noConfusion... ok
Checking: OrElse.mk.noConfusion... ok
Checking: List.length_replicate... ok
Checking: ULift.up.inj... ok
Checking: MonadFunctor.mk.noConfusion... ok
Checking: instDecidableEqSum.decEq.match_1... ok
Checking: instDecidableEqSum.decEq._proof_1... ok
Checking: instDecidableEqSum.decEq._proof_3... ok
Checking: instDecidableEqSum.decEq._proof_4... ok
Checking: instDecidableEqSum.decEq._proof_5... ok
Checking: instDecidableEqSum.decEq._proof_2... ok
Checking: instDecidableEqSum.decEq._proof_6... ok
Checking: instDecidableEqSum.decEq... ok
Checking: instDecidableEqSum... ok
Checking: _private.Init.Prelude.0.Lean.withRef?.match_1... ok
Checking: Lean.withRef?... ok
Checking: List.foldr_nil... ok
Checking: Lean.Grind.Config.ac... ok
Checking: Lean.Parser.Tactic.Grind.grind_filterGen≥_... ok
Checking: ByteArray.mk.sizeOf_spec... ok
Checking: AndThen.recOn... ok
Checking: HasSubset.ctorIdx... ok
Checking: GetElem.recOn... ok
Checking: CoeOut.recOn... ok
Checking: Std.Format.FlattenAllowability.recOn... ok
Checking: Nat.instAssociativeHMul... ok
Checking: Lean.Parser.checkSimp... ok
Checking: Int.toNat.match_1... ok
Checking: Int.toNat?... ok
Checking: Array.toListAppend... ok
Checking: Nat.lt_pred_of_succ_lt... ok
Checking: term_>=_... ok
Checking: List.tailD_cons... ok
Checking: Lean.Parser.Tactic.tacticLetI__... ok
Checking: Lean.Syntax.ident.injEq... ok
Checking: instCoeOutOfCoeSort... ok
Checking: Lean.Parser.Tactic.substEqs... ok
Checking: Array.size.eq_1... ok
Checking: Neg.ctorIdx... ok
Checking: term_<|>_... ok
Checking: Lean.Parser.Tactic.tacticLet__... ok
Checking: term[_]... ok
Checking: Nat.toSubDigits... ok
Checking: Sum.inr.injEq... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.pow_le_pow_left.match_1_1... ok
Checking: Nat.pow_le_pow_left... ok
Checking: and_congr_left_iff... ok
Checking: List.zip_cons_cons... ok
Checking: instReprAtomString... ok
Checking: Nat.succ_ne_succ_iff... ok
Checking: not_of_not_imp... ok
Checking: Option.sequence_some... FAIL
Checking: List.mapTR.loop.eq_2... FAIL
Checking: Lean.Grind.CutsatConfig.ctorIdx... ok
Checking: SDiff.sdiff... ok
Checking: Lean.Meta.Simp.Config.implicitDefEqProofs... ok
Checking: LawfulSingleton.casesOn... ok
Checking: Nat.pred_eq_sub_one... ok
Checking: List.sum_cons... ok
Checking: Lean.Meta.Occurrences.recOn... ok
Checking: Except.map.eq_1... ok
Checking: term_≠_... ok
Checking: ForInStep.value_done... ok
Checking: instToStringChar... ok
Checking: term_/\_... ok
Checking: GetElem?.ctorIdx... ok
Checking: Or.recOn... ok
Checking: instCoeHTCT... ok
Checking: Trans.trans... ok
Checking: MProd.mk.injEq... ok
Checking: Lean.nameLitKind... ok
Checking: Lean.Parser.Tactic.bvDecideMacro... ok
Checking: _private.Init.Data.List.Basic.0.List.concat.match_1.splitter... ok
Checking: List.concat.eq_def... ok
Checking: Lean.Name.num.sizeOf_spec... ok
Checking: Sub.ctorIdx... ok
Checking: HSub.noConfusion... ok
Checking: HSub.mk.noConfusion... ok
Checking: controlAt... ok
Checking: control... ok
Checking: Decidable.of_not_not... ok
Checking: List.range'_one... ok
Checking: String.Pos.Raw.recOn... ok
Checking: DoResultPRBC.break.injEq... ok
Checking: Min.ctorIdx... ok
Checking: Sum.inl.elim... ok
Checking: Fin.decLt... ok
Checking: ne_false_of_self... ok
Checking: List.Mem.below.casesOn... ok
Checking: Std.Format.tag.sizeOf_spec... ok
Checking: PSigma.ctorIdx... ok
Checking: Std.Format.indentD... ok
Checking: Nat.one_mod_eq_zero_iff._simp_1... ok
Checking: Nat.zero_eq_one_mod_iff... ok
Checking: HomogeneousPow.recOn... ok
Checking: Nat.div.go.eq_def... ok
Checking: PLift.up.inj... ok
Checking: Lean.Parser.Tactic.tacticSimp_all?!_... ok
Checking: Int.toNat... ok
Checking: Lean.Parser.Tactic.left... ok
Checking: Lean.Grind.Config.lia... ok
Checking: _private.Init.Core.0.instSubsingletonProd.match_1... ok
Checking: instSubsingletonProd... ok
Checking: Lean.Parser.Tactic.Grind.grind_filter_... ok
Checking: PULift.up_down... ok
Checking: HXor.noConfusion... ok
Checking: _private.Init.Prelude.0.Lean.Syntax.matchesLit.match_1... ok
Checking: Lean.Syntax.matchesLit... ok
Checking: Std.instInhabitedFormat... ok
Checking: PULift.up.inj... ok
Checking: List.take_succ_cons... FAIL
Checking: PLift.recOn... ok
Checking: List.zip.eq_1... ok
Checking: Int.ofNat.injEq... ok
Checking: SeqLeft.mk.noConfusion... ok
Checking: neZero_zero_iff_false._simp_1... ok
Checking: Nat.sub_mod_add_mod_cancel... ok
Checking: DecidableLE... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.pow_left_inj.match_1_1... ok
Checking: Nat.ne_of_lt'... ok
Checking: Nat.pow_left_inj... ok
Checking: Lean.Meta.Simp.Config.iota... ok
Checking: List.instLawfulIdentityHAppendNil... ok
Checking: Functor.recOn... ok
Checking: PProd.recOn... ok
Checking: Lean.Parser.Syntax.subPrec... ok
Checking: Bool.false.sizeOf_spec... ok
Checking: Membership.recOn... ok
Checking: Nat.instCommutativeHAdd... ok
Checking: instReprSigma... ok
Checking: Nat.lt_add_of_pos_left... ok
Checking: List.lookup_nil... ok
Checking: true_iff_false... ok
Checking: Lean.Parser.Tactic.letToHave... ok
Checking: Task.pure.inj... ok
Checking: Lean.Parser.Tactic.config... ok
Checking: Pow.ctorIdx... ok
Checking: AndOp.mk.noConfusion... ok
Checking: HAndThen.ctorIdx... ok
Checking: Lean.Parser.discrTreeKeyCmd... ok
Checking: PULift.up.injEq... ok
Checking: List.beq_nil_cons... ok
Checking: panicWithPos... ok
Checking: List.beq.eq_2... ok
Checking: ReflBEq.casesOn... ok
Checking: One.ctorIdx... ok
Checking: instReprULift... ok
Checking: _private.Init.Data.List.Basic.0.List.mapTR.loop.match_1.splitter... ok
Checking: List.mapTR.loop.eq_def... ok
Checking: Lean.Meta.Simp.Config.memoize... ok
Checking: List.find?_cons... ok
Checking: instToStringRaw... ok
Checking: Lean.Parser.Tactic.Grind.grind_filter.quot... ok
Checking: Lean.ParserDescr.const.noConfusion... ok
Checking: Lean.TSyntax.mk.noConfusion... ok
Checking: Setoid.recOn... ok
Checking: Nat.eq_zero_of_add_eq_zero_left... ok
Checking: Inhabited.recOn... ok
Checking: Nat.divExact_eq_div... ok
Checking: Array.mkArray7... ok
Checking: Bool.not_eq_false... ok
Checking: Lean.Parser.Tactic.constructor... ok
Checking: Fin.castAdd... ok
Checking: CoeHTCT.ctorIdx... ok
Checking: eq_iff_true_of_subsingleton... ok
Checking: _private.Init.WF.0.PSigma.lexNdepWf.match_1_1... ok
Checking: PSigma.lexNdepWf... ok
Checking: cond_true... ok
Checking: _private.Init.Data.List.Basic.0.List.intersperse_eq_intersperseTR.match_1_5... ok
Checking: List.intersperse_eq_intersperseTR... ok
Checking: Option.all_some... ok
Checking: List.isPrefixOf.eq_3... ok
Checking: Lean.Macro.Methods._sizeOf_1... ok
Checking: Lean.Macro.Methods._sizeOf_inst... ok
Checking: Lean.Macro.Methods.mk.sizeOf_spec... ok
Checking: List.findRev?... ok
Checking: Nat.sub_mul... ok
Checking: _private.Init.Data.Array.Basic.0.Array.allDiffAux._proof_1... ok
Checking: _private.Init.Data.Array.Basic.0.Array.allDiffAuxAux.match_1... ok
Checking: _private.Init.Data.Array.Basic.0.Array.allDiffAuxAux._proof_1... ok
Checking: _private.Init.Data.Array.Basic.0.Array.allDiffAuxAux... ok
Checking: _private.Init.Data.Array.Basic.0.Array.allDiffAux._proof_2... ok
Checking: _private.Init.Data.Array.Basic.0.Array.allDiffAux... ok
Checking: Array.allDiff... ok
Checking: ForIn.ctorIdx... ok
Checking: tacticDecreasing_with_... ok
Checking: HPow.mk.noConfusion... ok
Checking: Lean.Name.mkStr6... ok
Checking: Std.Format.append.injEq... ok
Checking: Lean.Parser.Category.grind_ref... ok
Checking: Nat.le_lt_asymm... ok
Checking: Lean.Syntax.matchesNull... ok
Checking: Fin.decLe... ok
Checking: HShiftRight.noConfusionType... ok
Checking: HShiftRight.noConfusion... ok
Checking: have_body_congr_dep'... ok
Checking: DoResultBC.continue.sizeOf_spec... ok
Checking: true_ne_false... ok
Checking: Prod.lexLt_def... ok
Checking: Std.instCommutativeAnd... ok
Checking: termDepIfThenElse... ok
Checking: Thunk.pure... ok
Checking: List.zipWith.eq_1... FAIL
Checking: ULift.ctorIdx... ok
Checking: Lean.instCoeSyntaxTSyntaxConsSyntaxNodeKindMkStr1Nil... ok
Checking: Lean.Syntax.ident.inj... ok
Checking: instDecidableEqEmpty... ok
Checking: Std.ToFormat.recOn... ok
Checking: Lean.Parser.Tactic.Grind.grind_filter_||_... ok
Checking: HSMul.recOn... ok
Checking: prioLow... ok
Checking: Nat.lt.step... ok
Checking: cond_false... ok
Checking: Nat.lt_add_one_of_lt... ok
Checking: MProd.recOn... ok
Checking: Except.error.elim... ok
Checking: Lean.Parser.Category.rawStx... ok
Checking: Std.Associative.assoc... ok
Checking: Lean.Meta.ExtractLetsConfig.ctorIdx... ok
Checking: Id.instMonadLiftTOfPure... ok
Checking: List.length.eq_def... ok
Checking: PLift.up_down... ok
Checking: Applicative.ctorIdx... ok
Checking: Nat.beq.eq_3... ok
Checking: Nat.lt_add_left... ok
Checking: Lean.Grind.NoopConfig.toConfig... ok
Checking: Array.singleton... ok
Checking: Fin.pred._proof_1... ok
Checking: Fin.pred._proof_2... ok
Checking: Fin.pred... TIMEOUT
Checking: Nat.eq_or_lt_of_not_lt... ok
Checking: Lean.defaultMaxRecDepth... ok
Checking: UInt16.toUInt32._proof_1... ok
Checking: UInt16.toUInt32._proof_2... ok
Checking: UInt16.toUInt32... ok
Checking: Sigma.mk.inj... ok
Checking: UInt64._sizeOf_1... ok
Checking: UInt64._sizeOf_inst... ok
Checking: UInt64.ofBitVec.sizeOf_spec... ok
Checking: Array.getMax?... ok
Checking: List.leftpad.eq_1... ok
Checking: List.isEqv_nil_nil... ok
Checking: _private.Init.Core.0.Bool.of_not_eq_true.match_1_1... ok
Checking: Bool.of_not_eq_true... ok
Checking: beq_false_of_ne... ok
Checking: Array.instLT... ok
Checking: Std.Asymm.casesOn... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.sub_lt_sub_right.match_1_1... ok
Checking: Nat.sub_lt_sub_right... ok
Checking: false_of_true_iff_false... ok
Checking: Lean.ParserDescr.nodeWithAntiquot.sizeOf_spec... ok
Checking: Nat.sub_eq... ok
Checking: Lean.Parser.Tactic.tacticLet'__... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.sub_one_ne_self.match_1_1... ok
Checking: Nat.sub_one_ne_self... ok
Checking: instCoeTailIntOfIntCast... ok
Checking: Lean.Meta.TransparencyMode.default.sizeOf_spec... ok
Checking: MonadExcept.instOrElse... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.exists_eq_add_one_of_ne_zero.match_1_1... ok
Checking: Nat.exists_eq_add_one_of_ne_zero... ok
Checking: instReprAtomBool... ok
Checking: instInhabitedProd... ok
Checking: Nat.succ_le_iff... ok
Checking: PLift._sizeOf_1... ok
Checking: PLift._sizeOf_inst... ok
Checking: PLift.up.sizeOf_spec... ok
Checking: MonadEval.mk.noConfusion... ok
Checking: Lean.NameGenerator.ctorIdx... ok
Checking: Nat.one_lt_two... ok
Checking: Array.instLE... ok
Checking: PEmpty.recOn... ok
Checking: List.Sublist.casesOn... ok
Checking: not_and_self... ok
Checking: Std.Format.tag.inj... ok
Checking: instDecidableEqRaw.match_1... ok
Checking: instDecidableEqRaw._proof_1... ok
Checking: instDecidableEqRaw._proof_2... ok
Checking: instDecidableEqRaw... ok
Checking: getElem?_eq_some_getElem_iff... ok
Checking: HXor.mk.noConfusion... ok
Checking: eq_iff_iff... ok
Checking: HasEquiv.mk.noConfusion... ok
Checking: BitVec.toNat.eq_1... ok
Checking: Lean.SourceInfo.synthetic.noConfusion... ok
Checking: EStateM.Result.error.elim... ok
Checking: false_of_true_eq_false... ok
Checking: _private.Init.Data.Array.Basic.0.Array.eraseReps.match_1... ok
Checking: Array.eraseReps... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.eq_zero_or_eq_sub_one_add_one.match_1_1... ok
Checking: Nat.eq_zero_or_eq_sub_one_add_one... ok
Checking: Fin.castSucc... ok
Checking: term-_... ok
Checking: Char.toUpper... ok
Checking: Lean.Parser.Tactic.tacticHave__... ok
Checking: Std.LawfulLeftIdentity.recOn... ok
Checking: EStateM.run'... ok
Checking: HomogeneousPow.ctorIdx... ok
Checking: decPropToBool... ok
Checking: Singleton.noConfusionType... ok
Checking: Singleton.noConfusion... ok
Checking: Array.modifyOp... ok
Checking: Std.Refl.casesOn... ok
Checking: Lean.Parser.Tactic.mhaveMacro... ok
Checking: Std.Format.FlattenBehavior.fill.sizeOf_spec... ok
Checking: Int.ofNat_eq_coe... ok
Checking: UInt16.ofBitVec.inj... ok
Checking: List.isPrefixOf_cons₂... ok
Checking: Std.Format.group.injEq... ok
Checking: String.Pos.Raw.mk.inj... ok
Checking: Lean.Grind.Config.splitImp... ok
Checking: Fin.getElem!_fin... FAIL
Checking: Lean.ParserDescr.brecOn.eq... ok
Checking: Substring.Raw.ctorIdx... ok
Checking: List.isEqv_nil_cons... ok
Checking: Lean.MacroScopesView.recOn... ok
Checking: EStateM.instInhabitedResult... ok
Checking: Char.toLower... ok
Checking: instDecidableEqUSize... ok
Checking: Prod.RProdSubLex... ok
Checking: Lean.Meta.Simp.Config.catchRuntime... ok
Checking: String.Internal.contains... ok
Checking: Option.getD_none... ok
Checking: have_congr'... ok
Checking: Decidable.isTrue.sizeOf_spec... ok
Checking: Lean.Parser.Tactic.delta... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.pred_lt_self.match_1_1... ok
Checking: Nat.pred_lt_self... ok
Checking: MonadWithReader.ctorIdx... ok
Checking: List.or_nil... ok
Checking: instInhabitedUInt32._proof_1... ok
Checking: instInhabitedUInt32... ok
Checking: instInhabitedULift... ok
Checking: UInt16.toUInt8... ok
Checking: EStateM.Result._sizeOf_1... ok
Checking: EStateM.Result._sizeOf_inst... ok
Checking: EStateM.Result.error.sizeOf_spec... ok
Checking: BitVec.ofFin.sizeOf_spec... ok
Checking: Nat.two_pow_pos... ok
Checking: gt_iff_lt... ok
Checking: Lean.Grind.Config.inj... ok
Checking: instDecidableEqUInt64... ok
Checking: PProd.mk.injEq... ok
Checking: _private.Init.Data.Repr.0.Prod.repr.match_1... ok
Checking: Prod.repr... ok
Checking: List.foldr_cons... FAIL
Checking: Lean.Meta.Simp.Config.maxSteps... ok
Checking: Lean.Syntax.node7... ok
Checking: Lean.Meta.DSimp.Config.eta... ok
Checking: Lean.Parser.Tactic.Grind.grind.quot... ok
Checking: Lean.Macro.resolveNamespace... ok
Checking: HAdd.recOn... ok
Checking: List.flatMap.eq_1... ok
Checking: instCoeHTCOfCoeHeadOfCoeOTC... ok
Checking: MonadFinally.ctorIdx... ok
Checking: Inv.ctorIdx... ok
Checking: term_≥_... ok
Checking: Substring.Raw.Internal.prev... ok
Checking: CoeOTC.recOn... ok
Checking: Lean.MonadRef.ctorIdx... ok
Checking: Lean.setLibrarySuggestionsCmd... ok
Checking: Option.getM_none... FAIL
Checking: Lean.Grind.Config.matchEqs... ok
Checking: Lean.Parser.Tactic.mvcgenMacro... ok
Checking: Nat.add_mod_left... ok
Checking: Lean.Parser.Tactic.Grind.grind_filterGen=_... ok
Checking: Lean.Grind.Config.lookahead... ok
Checking: _private.Init.Core.0.Subtype.eq.match_1_1... ok
Checking: Subtype.eq... ok
Checking: Nat.lt_one_iff... ok
Checking: List.all_cons... ok
Checking: MonadFinally.recOn... ok
Checking: Max.mk.noConfusion... ok
Checking: Std.Asymm.recOn... ok
Checking: Lean.Parser.Tactic.massumptionMacro... ok
Checking: UInt32._sizeOf_1... ok
Checking: UInt32._sizeOf_inst... ok
Checking: Char._sizeOf_1... ok
Checking: Char._sizeOf_inst... ok
Checking: Char.mk.sizeOf_spec... ok
Checking: List.erase.eq_2... ok
Checking: instReprProdOfReprTuple... ok
Checking: Array.findSome!... ok
Checking: List.cons_lex_nil... ok
Checking: _private.Init.Data.Option.Basic.0.Option.map_id.match_1_1... ok
Checking: Option.map_id... ok
Checking: Lean.Meta.instBEqTransparencyMode... ok
Checking: String.Internal.dropRight... ok
Checking: _private.Init.Core.0.Bool.of_not_eq_false.match_1_1... ok
Checking: Bool.of_not_eq_false... ok
Checking: Substring.Raw.Internal.front... ok
Checking: Fin.coe_neg... TIMEOUT
Checking: Fin.succ... ok
Checking: HAnd.ctorIdx... ok
Checking: Lean.Meta.LiftLetsConfig.mk.inj... ok
Checking: Lean.Parser.Tactic.right... ok
Checking: List.map_cons... FAIL
Checking: Lean.Meta.Occurrences.pos.injEq... ok
Checking: Prod.eta... ok
Checking: USize.ofBitVec.inj... ok
Checking: Iff.casesOn... ok
Checking: term_∨_... ok
Checking: Lean.Meta.Simp.Config.failIfUnchanged... ok
Checking: Option.isSome_some... ok
Checking: Lean.Meta.Simp.Config.dsimp... ok
Checking: Lean.Internal.liftCoeM... ok
Checking: ULift.down_up... ok
Checking: MonadExceptOf.mk.noConfusion... ok
Checking: Nat.add_one_ne_add_one_iff... ok
Checking: Lean.Parser.Tactic.Grind.anyGoals... ok
Checking: ULift._sizeOf_1... ok
Checking: ULift._sizeOf_inst... ok
Checking: ULift.up.sizeOf_spec... ok
Checking: HShiftRight.mk.noConfusion... ok
Checking: Int.negSucc.sizeOf_spec... ok
Checking: Fin.xor._proof_1... ok
Checking: Fin.xor... ok
Checking: Fin.instXorOp... ok
Checking: Lean.Parser.Tactic.showTermElab... ok
Checking: List.term_<+:_... ok
Checking: beq_self_eq_true'... ok
Checking: Lean.ParserDescr.symbol.noConfusion... ok
Checking: getElem_congr... ok
Checking: WellFoundedRelation.mk.noConfusion... ok
Checking: term_⊇_... ok
Checking: Lean.Parser.Tactic.DecideConfig.native... ok
Checking: Inv.inv... ok
Checking: Array.mem_toArray... ok
Checking: List.recOn... ok
Checking: Std.Format.FlattenBehavior.toCtorIdx... ok
Checking: Option.getD_some... ok
Checking: Exists.recOn... ok
Checking: term_<<<_... ok
Checking: Lean.Meta.ExtractLetsConfig.merge... ok
Checking: Function.const_apply... ok
Checking: Int.ofNat.inj... ok
Checking: Nat.mul_sub... ok
Checking: Iff.elim... ok
Checking: String.Internal.getUTF8Byte... ok
Checking: PSum.nonemptyRight... ok
Checking: List.reverseAux.eq_def... ok
Checking: Nat.pred_zero... ok
Checking: Array.flatMap... ok
Checking: Option.Rel.casesOn... ok
Checking: Bool.true.elim... ok
Checking: Lean.Parser.Tactic.Grind.casesNext... ok
Checking: Nat.lt_of_le_pred... ok
Checking: Lean.Meta.Occurrences.all.sizeOf_spec... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.pred_lt_pred.match_1_1... ok
Checking: Nat.pred_lt_pred... ok
Checking: Lean.Parser.checkTactic... ok
Checking: boolIfThenElse... ok
Checking: true_iff... ok
Checking: Nat.sub_add_eq... ok
Checking: Nat.sub_one_sub_lt_of_lt... ok
Checking: Lean.Meta.ExtractLetsConfig.onlyGivenNames... ok
Checking: Lean.Parser.Tactic.Grind.grind_filterGen!=_... ok
Checking: Lean.Parser.Tactic.mcasesMacro... ok
Checking: Decidable.isTrue.noConfusion... ok
Checking: List.leftpadTR.eq_1... ok
Checking: Lean.Grind.Config.ext... ok
Checking: instToStringId... ok
Checking: PNonScalar._sizeOf_1... ok
Checking: PNonScalar._sizeOf_inst... ok
Checking: PNonScalar.mk.sizeOf_spec... ok
Checking: NonScalar._sizeOf_1... ok
Checking: NonScalar._sizeOf_inst... ok
Checking: NonScalar.mk.sizeOf_spec... ok
Checking: instTransEq... ok
Checking: Lean.Parser.Tactic.rewriteSeq... ok
Checking: term_<&>_... ok
Checking: Lean.Meta.DSimp.Config.decide... ok
Checking: Lean.Macro.Context.recOn... ok
Checking: Lean.ParserDescr.cat.noConfusion... ok
Checking: Lean.TSyntax._sizeOf_1... ok
Checking: Lean.TSyntax._sizeOf_inst... ok
